"name","essround","edition","proddate","idno","cntry","dweight","pweight","prtvgde1","prtvgde2","prtclgde","imbgeco","rlgdnade","ctzcntr","gndr","agea","edulvlb","uemp3m","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",58372,"DE",0.9958686,2.9929698,4,4,4,9,1,1,2,39,423,2,0.00012835317,200,2259
"ESS11e01",11,"1.0","20.06.2024",58395,"DE",0.9958686,2.9929698,2,4,66,8,2,1,1,82,520,1,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",58406,"DE",0.9958686,2.9929698,6,6,6,1,1,1,1,61,322,2,0.00012835317,199,2257
"ESS11e01",11,"1.0","20.06.2024",58415,"DE",0.9958686,2.9929698,4,4,66,7,1,1,2,80,800,2,0.00012835317,175,2382
"ESS11e01",11,"1.0","20.06.2024",58448,"DE",0.9958686,2.9929698,66,66,66,6,6666,1,2,20,322,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",58458,"DE",0.99586856,2.9929698,66,66,66,1,2,1,2,33,229,2,0.00012835317,187,2243
"ESS11e01",11,"1.0","20.06.2024",58463,"DE",0.9958686,2.9929698,88,2,66,1,2,1,2,45,321,2,0.00012835317,172,2378
"ESS11e01",11,"1.0","20.06.2024",58466,"DE",0.9958686,2.9929698,88,88,66,7,2,1,2,22,422,2,0.00012835317,142,2320
"ESS11e01",11,"1.0","20.06.2024",58473,"DE",0.9958687,2.9929698,1,1,1,5,1,1,1,85,520,2,0.00012835316,135,2306
"ESS11e01",11,"1.0","20.06.2024",58481,"DE",1.0175319,2.9929698,66,66,66,9,1,1,2,34,620,2,0.00012562053,163,2648
"ESS11e01",11,"1.0","20.06.2024",58488,"DE",0.9958687,2.9929698,2,4,66,7,1,1,2,73,321,2,0.00012835316,143,2321
"ESS11e01",11,"1.0","20.06.2024",58490,"DE",0.9958686,2.9929698,4,4,66,7,291,1,1,39,610,2,0.00012835317,138,2312
"ESS11e01",11,"1.0","20.06.2024",58498,"DE",0.9958686,2.9929698,5,5,66,5,6666,1,1,52,322,2,0.00012835317,200,2260
"ESS11e01",11,"1.0","20.06.2024",58507,"DE",0.9958686,2.9929698,2,2,66,5,6666,1,1,58,322,1,0.00012835317,177,2386
"ESS11e01",11,"1.0","20.06.2024",58513,"DE",0.9958686,2.9929698,1,1,1,5,1,1,2,56,322,2,0.00012835317,167,2363
"ESS11e01",11,"1.0","20.06.2024",58525,"DE",0.9958686,2.9929698,88,88,66,4,6666,1,2,36,321,2,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",58600,"DE",1.0175319,2.9929698,66,66,66,5,6666,2,2,44,423,2,0.00012562053,163,2727
"ESS11e01",11,"1.0","20.06.2024",58617,"DE",0.9958686,2.9929698,66,66,66,8,6666,1,2,27,322,2,0.00012835317,191,2252
"ESS11e01",11,"1.0","20.06.2024",58623,"DE",0.9958686,2.9929698,2,2,66,3,2,1,2,45,422,1,0.00012835317,209,2275
"ESS11e01",11,"1.0","20.06.2024",58631,"DE",0.9958686,2.9929698,1,1,1,0,2,1,1,67,520,2,0.00012835317,144,2323
"ESS11e01",11,"1.0","20.06.2024",58643,"DE",0.99586856,2.9929698,6,6,6,5,2,1,2,69,212,1,0.00012835317,206,2268
"ESS11e01",11,"1.0","20.06.2024",58649,"DE",1.0219342,2.9929698,4,4,4,9,1,1,2,59,720,2,0.00012507937,202,2476
"ESS11e01",11,"1.0","20.06.2024",58659,"DE",0.9958686,2.9929698,66,66,66,5,6666,2,1,53,520,2,0.00012835317,191,2252
"ESS11e01",11,"1.0","20.06.2024",58681,"DE",0.99586856,2.9929698,3,3,66,7,6666,1,1,34,423,2,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",58688,"DE",1.0186515,2.9929698,88,5,5,3,2,1,2,67,423,2,0.00012548246,183,2676
"ESS11e01",11,"1.0","20.06.2024",58724,"DE",0.99586856,2.9929698,66,66,66,5,3,2,1,54,322,1,0.00012835317,127,2292
"ESS11e01",11,"1.0","20.06.2024",58743,"DE",0.9958686,2.9929698,77,77,66,3,7777,1,1,58,520,2,0.00012835317,204,2266
"ESS11e01",11,"1.0","20.06.2024",58769,"DE",0.9958686,2.9929698,1,1,66,8,1,1,1,86,322,2,0.00012835317,199,2257
"ESS11e01",11,"1.0","20.06.2024",58801,"DE",0.9958686,2.9929698,88,6,6,5,6666,1,2,40,423,1,0.00012835317,201,2261
"ESS11e01",11,"1.0","20.06.2024",58827,"DE",0.9958686,2.9929698,66,66,66,2,6666,1,2,18,322,2,0.00012835317,215,2284
"ESS11e01",11,"1.0","20.06.2024",58856,"DE",0.9958686,2.9929698,77,77,66,2,6666,1,2,60,322,2,0.00012835317,132,2303
"ESS11e01",11,"1.0","20.06.2024",58869,"DE",0.9958686,2.9929698,66,66,1,7,6666,2,1,49,322,2,0.00012835317,203,2265
"ESS11e01",11,"1.0","20.06.2024",58884,"DE",0.99586856,2.9929698,1,3,3,8,6666,1,2,39,620,2,0.00012835317,188,2245
"ESS11e01",11,"1.0","20.06.2024",58890,"DE",0.9958686,2.9929698,4,4,66,6,6666,1,1,67,620,1,0.00012835317,158,2347
"ESS11e01",11,"1.0","20.06.2024",58897,"DE",0.9958686,2.9929698,1,1,1,0,6666,1,1,68,322,1,0.00012835317,181,2367
"ESS11e01",11,"1.0","20.06.2024",58913,"DE",0.99586856,2.9929698,77,77,66,9,2,1,1,79,520,2,0.00012835317,206,2269
"ESS11e01",11,"1.0","20.06.2024",58936,"DE",0.9958686,2.9929698,66,66,66,5,6666,1,1,20,212,1,0.00012835317,202,2263
"ESS11e01",11,"1.0","20.06.2024",58956,"DE",1.0267323,2.9929698,66,66,4,5,6,1,2,17,213,2,0.00012449485,214,2467
"ESS11e01",11,"1.0","20.06.2024",58984,"DE",0.9958686,2.9929698,2,2,2,5,2,1,2,74,520,2,0.00012835317,182,2393
"ESS11e01",11,"1.0","20.06.2024",58985,"DE",0.9958686,2.9929698,1,1,66,2,4,1,1,50,423,2,0.00012835317,166,2361
"ESS11e01",11,"1.0","20.06.2024",58999,"DE",0.99586856,2.9929698,1,1,1,3,2,1,2,37,720,1,0.00012835317,188,2245
"ESS11e01",11,"1.0","20.06.2024",59062,"DE",0.9958686,2.9929698,2,2,2,5,6666,1,1,23,322,2,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",59065,"DE",0.99586856,2.9929698,66,66,66,9,8,1,1,16,113,2,0.00012835317,209,2274
"ESS11e01",11,"1.0","20.06.2024",59069,"DE",0.99586856,2.9929698,4,2,4,8,6666,1,1,32,312,2,0.00012835317,127,2292
"ESS11e01",11,"1.0","20.06.2024",59095,"DE",0.99586856,2.9929698,2,2,66,0,2,1,1,64,113,1,0.00012835317,206,2268
"ESS11e01",11,"1.0","20.06.2024",59107,"DE",0.9958686,2.9929698,77,77,66,6,6666,1,2,26,423,2,0.00012835317,211,2279
"ESS11e01",11,"1.0","20.06.2024",59119,"DE",0.99586856,2.9929698,66,66,4,8,6,1,1,16,212,1,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",59145,"DE",0.9958686,2.9929698,1,1,66,8,2,1,2,46,321,2,0.00012835317,203,2265
"ESS11e01",11,"1.0","20.06.2024",59151,"DE",0.99586856,2.9929698,4,4,4,10,6666,1,1,29,322,1,0.00012835317,150,2333
"ESS11e01",11,"1.0","20.06.2024",59162,"DE",0.9958686,2.9929698,1,1,66,5,2,1,2,64,322,1,0.00012835317,171,2376
"ESS11e01",11,"1.0","20.06.2024",59216,"DE",0.9958686,2.9929698,88,88,66,5,6666,1,2,35,322,2,0.00012835317,161,2352
"ESS11e01",11,"1.0","20.06.2024",59245,"DE",0.9958686,2.9929698,1,1,1,3,6666,1,1,66,720,1,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",59264,"DE",0.99586856,2.9929698,4,4,4,10,1,1,2,69,720,2,0.00012835317,207,2271
"ESS11e01",11,"1.0","20.06.2024",59284,"DE",0.9958686,2.9929698,66,66,66,5,6666,1,2,52,322,1,0.00012835317,177,2386
"ESS11e01",11,"1.0","20.06.2024",59286,"DE",1.0216119,2.9929698,2,2,2,8,6666,1,2,70,322,2,0.00012511884,134,2571
"ESS11e01",11,"1.0","20.06.2024",59294,"DE",0.99586856,2.9929698,4,4,4,9,6666,1,2,65,720,1,0.00012835317,209,2274
"ESS11e01",11,"1.0","20.06.2024",59296,"DE",0.99586856,2.9929698,1,4,66,88,6666,1,2,58,322,2,0.00012835317,206,2269
"ESS11e01",11,"1.0","20.06.2024",59315,"DE",0.9958686,2.9929698,5,5,5,5,6666,1,1,27,620,2,0.00012835317,165,2358
"ESS11e01",11,"1.0","20.06.2024",59318,"DE",0.99586856,2.9929698,5,5,5,88,2,1,1,66,720,2,0.00012835317,146,2325
"ESS11e01",11,"1.0","20.06.2024",59329,"DE",1.0214955,2.9929698,4,4,4,7,1,1,1,30,610,2,0.0001251331,196,2665
"ESS11e01",11,"1.0","20.06.2024",59352,"DE",0.9958686,2.9929698,1,1,1,5,1,1,2,69,322,2,0.00012835317,200,2259
"ESS11e01",11,"1.0","20.06.2024",59367,"DE",0.9958686,2.9929698,66,66,66,5,6666,1,1,25,422,1,0.00012835317,186,2242
"ESS11e01",11,"1.0","20.06.2024",59378,"DE",1.0186515,2.9929698,77,77,77,10,6666,1,1,31,322,1,0.00012548246,183,2534
"ESS11e01",11,"1.0","20.06.2024",59398,"DE",0.9958686,2.9929698,88,4,66,5,6666,1,1,68,720,2,0.00012835317,123,2235
"ESS11e01",11,"1.0","20.06.2024",59413,"DE",1.0186515,2.9929698,66,66,66,8,1,2,1,21,213,2,0.00012548246,183,2399
"ESS11e01",11,"1.0","20.06.2024",59428,"DE",0.9958686,2.9929698,2,4,4,6,1,1,2,41,423,2,0.00012835317,161,2353
"ESS11e01",11,"1.0","20.06.2024",59432,"DE",0.9958686,2.9929698,7,7,66,2,6666,1,2,26,422,2,0.00012835317,154,2341
"ESS11e01",11,"1.0","20.06.2024",59440,"DE",0.9958686,2.9929698,77,77,66,4,2,1,1,59,322,1,0.00012835317,201,2262
"ESS11e01",11,"1.0","20.06.2024",59464,"DE",0.99586856,2.9929698,1,1,1,7,2,1,2,70,321,2,0.00012835317,210,2276
"ESS11e01",11,"1.0","20.06.2024",59475,"DE",1.0259684,2.9929698,2,4,4,9,6666,1,1,83,520,1,0.00012458755,176,2424
"ESS11e01",11,"1.0","20.06.2024",59477,"DE",1.0192384,2.9929698,5,5,66,5,6666,1,1,42,720,2,0.00012541021,153,2686
"ESS11e01",11,"1.0","20.06.2024",59487,"DE",0.9958686,2.9929698,1,1,1,7,1,1,2,21,213,2,0.00012835317,133,2305
"ESS11e01",11,"1.0","20.06.2024",59497,"DE",0.9958686,2.9929698,1,1,66,8,2,1,2,51,620,2,0.00012835317,191,2251
"ESS11e01",11,"1.0","20.06.2024",59563,"DE",0.9958686,2.9929698,55,3,66,3,6666,1,2,67,321,1,0.00012835317,168,2372
"ESS11e01",11,"1.0","20.06.2024",59588,"DE",0.99586856,2.9929698,1,1,1,7,6666,1,1,67,322,2,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",59614,"DE",0.9958686,2.9929698,5,5,5,5,2,1,1,26,313,2,0.00012835317,212,2280
"ESS11e01",11,"1.0","20.06.2024",59641,"DE",0.9958687,2.9929698,77,77,1,2,1,1,2,64,322,2,0.00012835316,135,2306
"ESS11e01",11,"1.0","20.06.2024",59651,"DE",0.9958686,2.9929698,2,2,66,6,1,1,1,20,312,2,0.00012835317,160,2350
"ESS11e01",11,"1.0","20.06.2024",59654,"DE",0.9958686,2.9929698,66,66,66,6,6666,1,2,33,620,2,0.00012835317,125,2291
"ESS11e01",11,"1.0","20.06.2024",59658,"DE",0.99586856,2.9929698,5,5,66,4,6666,1,2,54,520,2,0.00012835317,157,2345
"ESS11e01",11,"1.0","20.06.2024",59660,"DE",0.9958686,2.9929698,2,2,2,8,2,1,1,71,720,2,0.00012835317,192,2232
"ESS11e01",11,"1.0","20.06.2024",59672,"DE",0.99586856,2.9929698,4,4,4,5,2,1,2,54,720,2,0.00012835317,187,2243
"ESS11e01",11,"1.0","20.06.2024",59674,"DE",0.9958686,2.9929698,1,1,66,7,1,1,1,90,322,1,0.00012835317,154,2340
"ESS11e01",11,"1.0","20.06.2024",59679,"DE",0.9958686,2.9929698,66,66,1,10,4,2,1,17,212,2,0.00012835317,160,2350
"ESS11e01",11,"1.0","20.06.2024",59694,"DE",0.9958686,2.9929698,4,2,4,8,2,1,2,60,520,2,0.00012835317,148,2330
"ESS11e01",11,"1.0","20.06.2024",59712,"DE",0.9958686,2.9929698,77,77,66,2,6666,1,1,68,212,2,0.00012835317,136,2309
"ESS11e01",11,"1.0","20.06.2024",59713,"DE",0.99586856,2.9929698,2,7,66,9,1,1,2,27,610,2,0.00012835317,135,2307
"ESS11e01",11,"1.0","20.06.2024",59728,"DE",0.9958686,2.9929698,9,9,66,9,1,1,2,24,422,2,0.00012835317,158,2346
"ESS11e01",11,"1.0","20.06.2024",59730,"DE",0.9958686,2.9929698,88,88,3,9,2,1,2,29,620,2,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",59732,"DE",1.0214955,2.9929698,66,66,66,4,3,2,2,46,620,1,0.0001251331,196,2503
"ESS11e01",11,"1.0","20.06.2024",59736,"DE",0.9958686,2.9929698,4,4,66,8,291,1,2,26,620,1,0.00012835317,136,2308
"ESS11e01",11,"1.0","20.06.2024",59740,"DE",0.9958686,2.9929698,66,66,66,8,6,2,2,39,620,2,0.00012835317,151,2335
"ESS11e01",11,"1.0","20.06.2024",59743,"DE",1.0159696,2.9929698,4,4,4,10,6666,1,2,29,720,2,0.00012581369,138,2573
"ESS11e01",11,"1.0","20.06.2024",59744,"DE",0.9958686,2.9929698,2,4,2,0,2,1,2,76,322,2,0.00012835317,190,2249
"ESS11e01",11,"1.0","20.06.2024",59747,"DE",0.9958686,2.9929698,66,66,66,8,1,1,2,76,322,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",59783,"DE",0.9958686,2.9929698,6,3,6,0,6666,1,2,57,322,1,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",59789,"DE",0.99586856,2.9929698,1,1,1,6,1,1,2,84,322,2,0.00012835317,198,2255
"ESS11e01",11,"1.0","20.06.2024",59800,"DE",0.9958686,2.9929698,1,1,1,5,6666,1,1,61,322,2,0.00012835317,166,2361
"ESS11e01",11,"1.0","20.06.2024",59817,"DE",0.9958686,2.9929698,66,66,66,5,6666,1,2,45,322,2,0.00012835317,187,2244
"ESS11e01",11,"1.0","20.06.2024",59820,"DE",0.9958686,2.9929698,4,4,66,9,6,1,2,39,610,2,0.00012835317,129,2297
"ESS11e01",11,"1.0","20.06.2024",59836,"DE",0.9958686,2.9929698,77,1,1,4,1,1,2,60,322,1,0.00012835317,154,2340
"ESS11e01",11,"1.0","20.06.2024",59880,"DE",0.9958686,2.9929698,88,88,66,3,2,1,2,64,322,1,0.00012835317,124,2288
"ESS11e01",11,"1.0","20.06.2024",59904,"DE",0.9958686,2.9929698,1,1,1,5,2,1,1,73,322,2,0.00012835317,193,2253
"ESS11e01",11,"1.0","20.06.2024",59921,"DE",0.9958686,2.9929698,1,6,6,3,2,1,1,71,322,1,0.00012835317,184,2239
"ESS11e01",11,"1.0","20.06.2024",59933,"DE",0.9958686,2.9929698,6,6,6,3,6666,1,2,80,322,1,0.00012835317,175,2382
"ESS11e01",11,"1.0","20.06.2024",59957,"DE",1.0216119,2.9929698,2,2,2,8,6666,1,1,63,720,2,0.00012511884,134,2695
"ESS11e01",11,"1.0","20.06.2024",59960,"DE",0.9958686,2.9929698,6,6,66,0,6666,1,1,39,610,2,0.00012835317,182,2394
"ESS11e01",11,"1.0","20.06.2024",59961,"DE",0.99586856,2.9929698,1,1,1,7,6666,1,1,67,423,2,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",59966,"DE",0.9958686,2.9929698,66,66,66,4,6666,1,1,24,212,1,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",59984,"DE",0.9958686,2.9929698,66,66,66,5,2,1,2,57,422,2,0.00012835317,132,2303
"ESS11e01",11,"1.0","20.06.2024",60024,"DE",0.99586856,2.9929698,66,66,4,6,6666,1,2,19,213,2,0.00012835317,150,2333
"ESS11e01",11,"1.0","20.06.2024",60028,"DE",0.9958686,2.9929698,6,6,66,3,6666,1,1,56,610,2,0.00012835317,175,2382
"ESS11e01",11,"1.0","20.06.2024",60038,"DE",0.9958686,2.9929698,1,1,1,8,2,1,2,53,322,1,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",60064,"DE",0.9958686,2.9929698,4,3,66,6,6666,1,2,48,423,2,0.00012835317,182,2393
"ESS11e01",11,"1.0","20.06.2024",60103,"DE",0.9958686,2.9929698,1,1,66,7,6666,1,2,65,321,2,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",60105,"DE",0.9958686,2.9929698,2,4,66,5,1,1,2,76,321,2,0.00012835317,152,2338
"ESS11e01",11,"1.0","20.06.2024",60123,"DE",0.9958686,2.9929698,2,2,66,6,1,1,2,43,422,2,0.00012835317,181,2367
"ESS11e01",11,"1.0","20.06.2024",60185,"DE",1.0175319,2.9929698,66,66,4,7,2,1,1,16,213,2,0.00012562053,163,2551
"ESS11e01",11,"1.0","20.06.2024",60207,"DE",0.9958687,2.9929698,1,1,77,5,6666,1,1,33,322,2,0.00012835316,135,2306
"ESS11e01",11,"1.0","20.06.2024",60219,"DE",0.9958687,2.9929698,4,4,6,9,6666,1,1,36,520,2,0.00012835316,143,2321
"ESS11e01",11,"1.0","20.06.2024",60267,"DE",0.9958686,2.9929698,4,4,4,8,6666,1,2,56,720,2,0.00012835317,164,2356
"ESS11e01",11,"1.0","20.06.2024",60272,"DE",0.9958686,2.9929698,66,66,66,5,6666,1,2,47,212,1,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",60312,"DE",0.9958686,2.9929698,1,1,1,7,6666,1,2,71,620,2,0.00012835317,216,2287
"ESS11e01",11,"1.0","20.06.2024",60342,"DE",1.0267323,2.9929698,2,2,2,8,6666,1,1,69,322,2,0.00012449485,214,2692
"ESS11e01",11,"1.0","20.06.2024",60365,"DE",0.9958686,2.9929698,2,2,66,5,6666,1,2,68,321,2,0.00012835317,216,2286
"ESS11e01",11,"1.0","20.06.2024",60378,"DE",0.9958686,2.9929698,2,5,66,5,6666,1,1,62,322,1,0.00012835317,124,2288
"ESS11e01",11,"1.0","20.06.2024",60380,"DE",0.9958686,2.9929698,1,1,1,4,1,1,2,71,322,2,0.00012835317,208,2273
"ESS11e01",11,"1.0","20.06.2024",60390,"DE",0.9958686,2.9929698,4,3,3,5,6666,1,2,61,520,2,0.00012835317,159,2348
"ESS11e01",11,"1.0","20.06.2024",60393,"DE",0.9958686,2.9929698,2,2,2,5,1,1,2,70,322,2,0.00012835317,204,2266
"ESS11e01",11,"1.0","20.06.2024",60406,"DE",0.9958686,2.9929698,88,88,66,7,6666,1,2,32,620,2,0.00012835317,133,2304
"ESS11e01",11,"1.0","20.06.2024",60419,"DE",0.9958686,2.9929698,1,1,1,5,6666,1,1,69,520,2,0.00012835317,134,2237
"ESS11e01",11,"1.0","20.06.2024",60431,"DE",0.9958686,2.9929698,66,66,6,2,6666,1,1,49,212,1,0.00012835317,140,2315
"ESS11e01",11,"1.0","20.06.2024",60446,"DE",0.99586856,2.9929698,55,2,66,7,6666,1,1,63,710,1,0.00012835317,187,2243
"ESS11e01",11,"1.0","20.06.2024",60447,"DE",0.9958686,2.9929698,4,4,4,10,2,1,2,43,720,2,0.00012835317,151,2336
"ESS11e01",11,"1.0","20.06.2024",60473,"DE",0.9958686,2.9929698,6,6,66,5,6666,1,2,27,322,2,0.00012835317,170,2374
"ESS11e01",11,"1.0","20.06.2024",60493,"DE",1.0259684,2.9929698,66,66,66,0,6666,1,2,59,322,1,0.00012458755,176,2707
"ESS11e01",11,"1.0","20.06.2024",60508,"DE",0.9958686,2.9929698,2,4,2,9,6666,1,2,77,322,2,0.00012835317,129,2297
"ESS11e01",11,"1.0","20.06.2024",60524,"DE",0.99586856,2.9929698,1,1,1,5,290,1,2,72,520,1,0.00012835317,209,2274
"ESS11e01",11,"1.0","20.06.2024",60550,"DE",0.9958686,2.9929698,1,1,1,5,1,1,2,67,322,2,0.00012835317,152,2337
"ESS11e01",11,"1.0","20.06.2024",60551,"DE",0.9958686,2.9929698,2,2,2,7,1,1,2,52,322,2,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",60573,"DE",1.0216119,2.9929698,4,4,66,5,6666,1,2,43,322,2,0.00012511884,134,2431
"ESS11e01",11,"1.0","20.06.2024",60577,"DE",0.9958686,2.9929698,2,1,66,1,1,1,1,52,322,1,0.00012835317,204,2267
"ESS11e01",11,"1.0","20.06.2024",60579,"DE",0.99586856,2.9929698,5,5,66,7,6666,1,1,49,720,1,0.00012835317,155,2342
"ESS11e01",11,"1.0","20.06.2024",60590,"DE",0.99586856,2.9929698,88,88,77,8,291,1,1,59,322,2,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",60602,"DE",0.9958686,2.9929698,4,4,4,10,2,1,2,73,322,2,0.00012835317,165,2359
"ESS11e01",11,"1.0","20.06.2024",60604,"DE",0.99586856,2.9929698,1,2,66,7,6666,1,2,61,322,2,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",60605,"DE",0.99586856,2.9929698,66,66,66,6,6666,2,1,26,720,1,0.00012835317,177,2385
"ESS11e01",11,"1.0","20.06.2024",60615,"DE",0.9958686,2.9929698,4,4,4,9,2,1,1,51,422,1,0.00012835317,123,2235
"ESS11e01",11,"1.0","20.06.2024",60624,"DE",0.9958686,2.9929698,2,2,2,7,2,1,1,62,610,2,0.00012835317,211,2278
"ESS11e01",11,"1.0","20.06.2024",60632,"DE",0.9958686,2.9929698,66,66,66,5,1,2,2,22,312,2,0.00012835317,128,2295
"ESS11e01",11,"1.0","20.06.2024",60633,"DE",0.9958686,2.9929698,1,1,1,3,1,1,1,72,610,2,0.00012835317,146,2326
"ESS11e01",11,"1.0","20.06.2024",60733,"DE",0.9958686,2.9929698,1,1,1,1,2,1,2,71,212,2,0.00012835317,202,2263
"ESS11e01",11,"1.0","20.06.2024",60751,"DE",0.9958686,2.9929698,2,2,2,4,1,1,1,64,322,2,0.00012835317,164,2357
"ESS11e01",11,"1.0","20.06.2024",60771,"DE",0.9958686,2.9929698,1,1,1,6,2,1,2,83,322,2,0.00012835317,136,2308
"ESS11e01",11,"1.0","20.06.2024",60797,"DE",0.9958686,2.9929698,4,3,4,9,6666,1,2,27,720,2,0.00012835317,190,2250
"ESS11e01",11,"1.0","20.06.2024",60804,"DE",0.99586856,2.9929698,77,77,77,3,6666,1,1,39,520,2,0.00012835317,171,2377
"ESS11e01",11,"1.0","20.06.2024",60847,"DE",0.9958686,2.9929698,66,66,66,88,6666,1,2,17,113,2,0.00012835317,175,2383
"ESS11e01",11,"1.0","20.06.2024",60878,"DE",1.0219342,2.9929698,1,1,1,6,4,1,1,67,423,2,0.00012507937,202,2647
"ESS11e01",11,"1.0","20.06.2024",60888,"DE",0.99586856,2.9929698,88,6,66,5,1,1,2,35,422,1,0.00012835317,206,2268
"ESS11e01",11,"1.0","20.06.2024",60961,"DE",0.9958686,2.9929698,66,66,4,5,4,1,2,24,520,1,0.00012835317,169,2365
"ESS11e01",11,"1.0","20.06.2024",60963,"DE",0.9958687,2.9929698,66,66,66,5,1,1,1,17,213,2,0.00012835316,143,2321
"ESS11e01",11,"1.0","20.06.2024",60972,"DE",0.9958686,2.9929698,88,88,66,7,1,1,2,56,321,2,0.00012835317,204,2266
"ESS11e01",11,"1.0","20.06.2024",60977,"DE",0.9958686,2.9929698,66,66,66,8,6666,1,2,35,113,1,0.00012835317,213,2282
"ESS11e01",11,"1.0","20.06.2024",60988,"DE",0.9958686,2.9929698,1,1,1,88,2,1,2,56,520,2,0.00012835317,172,2378
"ESS11e01",11,"1.0","20.06.2024",60996,"DE",0.9958686,2.9929698,2,2,66,5,6666,1,2,63,321,2,0.00012835317,190,2250
"ESS11e01",11,"1.0","20.06.2024",61000,"DE",1.0186515,2.9929698,2,2,66,7,6666,1,2,82,322,2,0.00012548246,183,2480
"ESS11e01",11,"1.0","20.06.2024",61005,"DE",1.0251249,2.9929698,6,6,6,3,291,1,1,61,322,2,0.00012469006,194,2489
"ESS11e01",11,"1.0","20.06.2024",61022,"DE",1.0216119,2.9929698,5,5,5,3,6666,1,1,41,610,1,0.00012511884,134,2530
"ESS11e01",11,"1.0","20.06.2024",61041,"DE",0.9958686,2.9929698,66,66,6,5,6,1,1,31,423,2,0.00012835317,131,2301
"ESS11e01",11,"1.0","20.06.2024",61050,"DE",1.0211982,2.9929698,66,66,1,8,6,2,2,21,213,2,0.00012516954,195,2558
"ESS11e01",11,"1.0","20.06.2024",61051,"DE",0.99586856,2.9929698,66,66,5,7,6666,1,1,19,213,2,0.00012835317,162,2354
"ESS11e01",11,"1.0","20.06.2024",61081,"DE",0.9958686,2.9929698,66,66,66,5,4,2,1,67,710,2,0.00012835317,204,2266
"ESS11e01",11,"1.0","20.06.2024",61114,"DE",0.99586856,2.9929698,66,66,2,2,4,1,2,23,312,2,0.00012835317,130,2299
"ESS11e01",11,"1.0","20.06.2024",61125,"DE",0.9958686,2.9929698,1,1,1,6,2,1,2,41,322,2,0.00012835317,129,2296
"ESS11e01",11,"1.0","20.06.2024",61136,"DE",0.9958686,2.9929698,66,66,2,7,6666,1,2,16,113,2,0.00012835317,186,2241
"ESS11e01",11,"1.0","20.06.2024",61155,"DE",0.9958686,2.9929698,66,66,4,5,6666,1,2,16,312,2,0.00012835317,123,2235
"ESS11e01",11,"1.0","20.06.2024",61157,"DE",0.9958686,2.9929698,4,4,4,8,6666,1,1,66,710,2,0.00012835317,140,2315
"ESS11e01",11,"1.0","20.06.2024",61168,"DE",0.99586856,2.9929698,4,4,4,7,2,1,2,58,800,2,0.00012835317,188,2245
"ESS11e01",11,"1.0","20.06.2024",61180,"DE",0.9958686,2.9929698,1,1,1,8,2,1,2,83,322,2,0.00012835317,168,2372
"ESS11e01",11,"1.0","20.06.2024",61192,"DE",0.99586856,2.9929698,2,2,66,5,1,1,2,63,322,2,0.00012835317,170,2375
"ESS11e01",11,"1.0","20.06.2024",61206,"DE",0.9958686,2.9929698,77,77,4,8,6666,1,2,59,321,2,0.00012835317,151,2336
"ESS11e01",11,"1.0","20.06.2024",61212,"DE",0.9958686,2.9929698,4,4,4,7,1,1,1,32,720,2,0.00012835317,151,2336
"ESS11e01",11,"1.0","20.06.2024",61251,"DE",0.9958686,2.9929698,1,1,1,8,1,1,1,44,322,2,0.00012835317,154,2340
"ESS11e01",11,"1.0","20.06.2024",61270,"DE",0.9958686,2.9929698,66,66,66,5,1,2,2,67,113,1,0.00012835317,203,2265
"ESS11e01",11,"1.0","20.06.2024",61280,"DE",0.9958686,2.9929698,66,66,66,8,6666,1,1,19,313,2,0.00012835317,192,2232
"ESS11e01",11,"1.0","20.06.2024",61283,"DE",0.9958686,2.9929698,77,77,66,4,6666,1,1,69,520,2,0.00012835317,136,2308
"ESS11e01",11,"1.0","20.06.2024",61284,"DE",0.9958686,2.9929698,66,66,66,8,6666,1,2,70,321,2,0.00012835317,188,2246
"ESS11e01",11,"1.0","20.06.2024",61325,"DE",0.9958686,2.9929698,1,1,1,7,6666,1,1,82,610,2,0.00012835317,125,2290
"ESS11e01",11,"1.0","20.06.2024",61332,"DE",0.9958686,2.9929698,2,2,66,5,6666,1,1,54,520,1,0.00012835317,136,2309
